x,y,z,year,month,day,body
-4.861006917622147E+07,3.277176828503871E+08,-5.767910856490819E+07,1920,10,19,6hebe
-5.035795687274000E+07,3.278400564117976E+08,-5.740575610947333E+07,1920,10,20,6hebe
-5.210451769765993E+07,3.279539526279498E+08,-5.713092208859089E+07,1920,10,21,6hebe
-5.384971063085853E+07,3.280593937387931E+08,-5.685461797037736E+07,1920,10,22,6hebe
-5.559349494171870E+07,3.281564021394258E+08,-5.657685520490545E+07,1920,10,23,6hebe
-5.733583018851929E+07,3.282450003770603E+08,-5.629764522369683E+07,1920,10,24,6hebe
-5.907667621780014E+07,3.283252111480181E+08,-5.601699943922475E+07,1920,10,25,6hebe
-6.081599316370358E+07,3.283970572947513E+08,-5.573492924442652E+07,1920,10,26,6hebe
-6.255374144729162E+07,3.284605618028958E+08,-5.545144601222607E+07,1920,10,27,6hebe
-6.428988177584054E+07,3.285157477983500E+08,-5.516656109506583E+07,1920,10,28,6hebe
-6.602437514211249E+07,3.285626385443832E+08,-5.488028582444818E+07,1920,10,29,6hebe
-6.775718282360534E+07,3.286012574387731E+08,-5.459263151048681E+07,1920,10,30,6hebe
-6.948826638178113E+07,3.286316280109711E+08,-5.430360944146708E+07,1920,10,31,6hebe
-7.121758766127336E+07,3.286537739192958E+08,-5.401323088341582E+07,1920,11,01,6hebe
-7.294510878907423E+07,3.286677189481565E+08,-5.372150707968035E+07,1920,11,02,6hebe
-7.467079217370172E+07,3.286734870053033E+08,-5.342844925051661E+07,1920,11,03,6hebe
-7.639460050434752E+07,3.286711021191068E+08,-5.313406859268636E+07,1920,11,04,6hebe
-7.811649675000620E+07,3.286605884358662E+08,-5.283837627906319E+07,1920,11,05,6hebe
-7.983644415858588E+07,3.286419702171447E+08,-5.254138345824742E+07,1920,11,06,6hebe
-8.155440625600132E+07,3.286152718371351E+08,-5.224310125418992E+07,1920,11,07,6hebe
-8.327034684524965E+07,3.285805177800513E+08,-5.194354076582408E+07,1920,11,08,6hebe
-8.498423000546914E+07,3.285377326375499E+08,-5.164271306670682E+07,1920,11,09,6hebe
-8.669602009098196E+07,3.284869411061790E+08,-5.134062920466810E+07,1920,11,10,6hebe
-8.840568173032080E+07,3.284281679848552E+08,-5.103730020146805E+07,1920,11,11,6hebe
-9.011317982524043E+07,3.283614381723689E+08,-5.073273705246325E+07,1920,11,12,6hebe
-9.181847954971436E+07,3.282867766649168E+08,-5.042695072628069E+07,1920,11,13,6hebe
-9.352154634891571E+07,3.282042085536625E+08,-5.011995216450018E+07,1920,11,14,6hebe
-9.522234593818764E+07,3.281137590223262E+08,-4.981175228134398E+07,1920,11,15,6hebe
-9.692084430199589E+07,3.280154533447995E+08,-4.950236196337539E+07,1920,11,16,6hebe
-9.861700769287051E+07,3.279093168827894E+08,-4.919179206920438E+07,1920,11,17,6hebe
-1.003108026303353E+08,3.277953750834904E+08,-4.888005342920139E+07,1920,11,18,6hebe
-1.020021958998242E+08,3.276736534772822E+08,-4.856715684521809E+07,1920,11,19,6hebe
-1.036911545515850E+08,3.275441776754557E+08,-4.825311309031674E+07,1920,11,20,6hebe
-1.053776458995724E+08,3.274069733679656E+08,-4.793793290850592E+07,1920,11,21,6hebe
-1.070616375203301E+08,3.272620663212107E+08,-4.762162701448430E+07,1920,11,22,6hebe
-1.087430972518621E+08,3.271094823758406E+08,-4.730420609339112E+07,1920,11,23,6hebe
-1.104219931924930E+08,3.269492474445878E+08,-4.698568080056384E+07,1920,11,24,6hebe
-1.120982936997187E+08,3.267813875101287E+08,-4.666606176130351E+07,1920,11,25,6hebe
-1.137719673890468E+08,3.266059286229681E+08,-4.634535957064584E+07,1920,11,26,6hebe
-1.154429831328295E+08,3.264228968993523E+08,-4.602358479313990E+07,1920,11,27,6hebe
-1.171113100590867E+08,3.262323185192057E+08,-4.570074796263322E+07,1920,11,28,6hebe
-1.187769175503191E+08,3.260342197240956E+08,-4.537685958206373E+07,1920,11,29,6hebe
