x,y,z,year,month,day,body
1.478202163803807E+08,-3.031137373041133E+07,-2.523252927975357E+04,1924,9,10,earth
1.482875088007963E+08,-2.779893337790024E+07,-2.467276852882467E+04,1924,9,11,earth
1.487120994136874E+08,-2.527834308745041E+07,-2.411058441513777E+04,1924,9,12,earth
1.490938609257650E+08,-2.275027429695312E+07,-2.355177498291153E+04,1924,9,13,earth
1.494326630710503E+08,-2.021539759414649E+07,-2.300162351190113E+04,1924,9,14,earth
1.497283730361075E+08,-1.767438686227730E+07,-2.246459618284088E+04,1924,9,15,earth
1.499808571445780E+08,-1.512792270388054E+07,-2.194416216883995E+04,1924,9,16,earth
1.501899832850188E+08,-1.257669480454872E+07,-2.144273300559819E+04,1924,9,17,earth
1.503556235336683E+08,-1.002140320478908E+07,-2.096169370461721E+04,1924,9,18,earth
1.504776565484893E+08,-7.462758688194333E+06,-2.050148714571120E+04,1924,9,19,earth
1.505559695069337E+08,-4.901482611680261E+06,-2.006171531026508E+04,1924,9,20,earth
1.505904595478342E+08,-2.338306509018534E+06,-1.964123077454430E+04,1924,9,21,earth
1.505810348175775E+08,2.260282649848761E+05,-1.923820422590213E+04,1924,9,22,earth
1.505276153085787E+08,2.790770676293538E+06,-1.885016548068135E+04,1924,9,23,earth
