x,y,z,year,month,day,body
1.646131240910224E+08,-9.569442470408168E+07,-5.578147551478840E+06,1952,10,25,itokawa
1.662819222920283E+08,-9.407668163492185E+07,-5.610533516826276E+06,1952,10,26,itokawa
1.679270300570436E+08,-9.244557879382904E+07,-5.642121200222492E+06,1952,10,27,itokawa
1.695484537426600E+08,-9.080148098009132E+07,-5.672914181086484E+06,1952,10,28,itokawa
1.711462040207687E+08,-8.914474814144383E+07,-5.702916116381340E+06,1952,10,29,itokawa
1.727202957148211E+08,-8.747573540062116E+07,-5.732130736204229E+06,1952,10,30,itokawa
1.742707476407603E+08,-8.579479308471191E+07,-5.760561839535005E+06,1952,10,31,itokawa
1.757975824525491E+08,-8.410226675710994E+07,-5.788213290139921E+06,1952,11,01,itokawa
1.773008264922180E+08,-8.239849725186767E+07,-5.815089012625959E+06,1952,11,02,itokawa
1.787805096443548E+08,-8.068382071026540E+07,-5.841192988642242E+06,1952,11,03,itokawa
1.802366651949529E+08,-7.895856861942042E+07,-5.866529253224250E+06,1952,11,04,itokawa
1.816693296945351E+08,-7.722306785276760E+07,-5.891101891276870E+06,1952,11,05,itokawa
1.830785428254673E+08,-7.547764071225232E+07,-5.914915034192748E+06,1952,11,06,itokawa
1.844643472733751E+08,-7.372260497208433E+07,-5.937972856601536E+06,1952,11,07,itokawa
1.858267886025760E+08,-7.195827392390910E+07,-5.960279573246643E+06,1952,11,08,itokawa
1.871659151354384E+08,-7.018495642326099E+07,-5.981839435985431E+06,1952,11,09,itokawa
1.884817778355768E+08,-6.840295693716918E+07,-6.002656730909426E+06,1952,11,10,itokawa
1.897744301947975E+08,-6.661257559279531E+07,-6.022735775580507E+06,1952,11,11,itokawa
1.910439281237008E+08,-6.481410822698721E+07,-6.042080916379806E+06,1952,11,12,itokawa
1.922903298458547E+08,-6.300784643664061E+07,-6.060696525965691E+06,1952,11,13,itokawa
1.935136957954485E+08,-6.119407762976617E+07,-6.078587000837188E+06,1952,11,14,itokawa
1.947140885183392E+08,-5.937308507716519E+07,-6.095756758999702E+06,1952,11,15,itokawa
1.958915725764035E+08,-5.754514796462321E+07,-6.112210237729494E+06,1952,11,16,itokawa
1.970462144551081E+08,-5.571054144553592E+07,-6.127951891433764E+06,1952,11,17,itokawa
1.981780824742125E+08,-5.386953669388682E+07,-6.142986189603031E+06,1952,11,18,itokawa
1.992872467015207E+08,-5.202240095750146E+07,-6.157317614852794E+06,1952,11,19,itokawa
2.003737788695969E+08,-5.016939761150733E+07,-6.170950661051366E+06,1952,11,20,itokawa
2.014377522953649E+08,-4.831078621193311E+07,-6.183889831530949E+06,1952,11,21,itokawa
2.024792418025067E+08,-4.644682254938645E+07,-6.196139637379017E+06,1952,11,22,itokawa
2.034983236465862E+08,-4.457775870274919E+07,-6.207704595807284E+06,1952,11,23,itokawa
2.044950754428130E+08,-4.270384309284078E+07,-6.218589228595477E+06,1952,11,24,itokawa
2.054695760963744E+08,-4.082532053599542E+07,-6.228798060607366E+06,1952,11,25,itokawa
2.064219057352592E+08,-3.894243229750766E+07,-6.238335618376423E+06,1952,11,26,itokawa
2.073521456454966E+08,-3.705541614490161E+07,-6.247206428758608E+06,1952,11,27,itokawa
2.082603782087409E+08,-3.516450640098555E+07,-6.255415017650051E+06,1952,11,28,itokawa
