x,y,z,year,month,day,body
3.575625905688640E+08,1.486858442455646E+07,-4.386438343430045E+07,1964,11,24,4vesta
3.576249151334748E+08,1.650304735001774E+07,-4.392243560879622E+07,1964,11,25,4vesta
3.576797130867255E+08,1.813716070609672E+07,-4.397956424205326E+07,1964,11,26,4vesta
3.577269920393705E+08,1.977089059109822E+07,-4.403576920698289E+07,1964,11,27,4vesta
3.577667597346299E+08,2.140420318974173E+07,-4.409105039522510E+07,1964,11,28,4vesta
3.577990240473961E+08,2.303706477345592E+07,-4.414540771706130E+07,1964,11,29,4vesta
3.578237929834422E+08,2.466944170066707E+07,-4.419884110132748E+07,1964,11,30,4vesta
3.578410746786342E+08,2.630130041708129E+07,-4.425135049532744E+07,1964,12,01,4vesta
3.578508773981439E+08,2.793260745596151E+07,-4.430293586474602E+07,1964,12,02,4vesta
3.578532095356672E+08,2.956332943839740E+07,-4.435359719356272E+07,1964,12,03,4vesta
3.578480796126431E+08,3.119343307356982E+07,-4.440333448396536E+07,1964,12,04,4vesta
3.578354962774770E+08,3.282288515900937E+07,-4.445214775626390E+07,1964,12,05,4vesta
3.578154683047660E+08,3.445165258084901E+07,-4.450003704880447E+07,1964,12,06,4vesta
3.577880045945273E+08,3.607970231407125E+07,-4.454700241788354E+07,1964,12,07,4vesta
3.577531141714295E+08,3.770700142274927E+07,-4.459304393766226E+07,1964,12,08,4vesta
3.577108061840272E+08,3.933351706028167E+07,-4.463816170008104E+07,1964,12,09,4vesta
3.576610899039973E+08,4.095921646962479E+07,-4.468235581477409E+07,1964,12,10,4vesta
3.576039747253796E+08,4.258406698351541E+07,-4.472562640898442E+07,1964,12,11,4vesta
3.575394701638200E+08,4.420803602469047E+07,-4.476797362747894E+07,1964,12,12,4vesta
3.574675858558160E+08,4.583109110610196E+07,-4.480939763246357E+07,1964,12,13,4vesta
3.573883315579675E+08,4.745319983112394E+07,-4.484989860349891E+07,1964,12,14,4vesta
3.573017171462262E+08,4.907432989375883E+07,-4.488947673741556E+07,1964,12,15,4vesta
3.572077526151553E+08,5.069444907883225E+07,-4.492813224823058E+07,1964,12,16,4vesta
3.571064480771842E+08,5.231352526218877E+07,-4.496586536706304E+07,1964,12,17,4vesta
3.569978137618732E+08,5.393152641087988E+07,-4.500267634205073E+07,1964,12,18,4vesta
3.568818600151776E+08,5.554842058334690E+07,-4.503856543826660E+07,1964,12,19,4vesta
3.567585972987166E+08,5.716417592959887E+07,-4.507353293763574E+07,1964,12,20,4vesta
3.566280361890457E+08,5.877876069138552E+07,-4.510757913885246E+07,1964,12,21,4vesta
3.564901873769311E+08,6.039214320236667E+07,-4.514070435729761E+07,1964,12,22,4vesta
3.563450616666285E+08,6.200429188827596E+07,-4.517290892495619E+07,1964,12,23,4vesta
3.561926699751658E+08,6.361517526707770E+07,-4.520419319033536E+07,1964,12,24,4vesta
3.560330233316271E+08,6.522476194912326E+07,-4.523455751838245E+07,1964,12,25,4vesta
